V,1004,12319
C,12320,12320
V,1034,12320
C,12321,12321
V,1040,12321
C,12322,12322
V,1038,12322
V,1053,12322
C,12323,12323
V,1008,12323
V,1034,12323
C,12324,12324
V,1000,12324
V,1035,12324
V,1009,12324
V,1003,12324
V,1004,12324
V,1018,12324
C,12325,12325
V,1035,12325
V,1183,12325
V,1001,12325
V,1003,12325
V,1002,12325
V,1018,12325
V,1167,12325
C,12326,12326
V,1009,12326
V,1105,12326
C,12327,12327
V,1064,12327
V,1027,12327
V,1038,12327
V,1046,12327
V,1026,12327
V,1070,12327
V,1041,12327
C,12328,12328
V,1025,12328
C,12329,12329
V,1008,12329
V,1034,12329
C,12330,12330
V,1008,12330
V,1060,12330
V,1052,12330
V,1026,12330
C,12331,12331
V,1056,12331
V,1003,12331
V,1004,12331
V,1034,12331
C,12332,12332
V,1008,12332
V,1037,12332
V,1009,12332
V,1034,12332
C,12333,12333
V,1008,12333
V,1052,12333
C,12334,12334
V,1113,12334
C,12335,12335
V,1003,12335
V,1001,12335
C,12336,12336
V,1008,12336
V,1056,12336
V,1041,12336
V,1032,12336
C,12337,12337
V,1000,12337
V,1108,12337
V,1017,12337
V,1040,12337
V,1018,12337
V,1014,12337
C,12338,12338
V,1008,12338
V,1032,12338
V,1034,12338
C,12339,12339
V,1020,12339
V,1065,12339
V,1027,12339
V,1041,12339
C,12340,12340
V,1295,12340
V,1004,12340
C,12341,12341
V,1014,12341
C,12342,12342
V,1008,12342
C,12343,12343
V,1008,12343
V,1036,12343
V,1000,12343
V,1017,12343
V,1040,12343
V,1014,12343
C,12344,12344
V,1008,12344
V,1034,12344
C,12345,12345
V,1123,12345
C,12346,12346
V,1026,12346
C,12347,12347
V,1004,12347
V,1034,12347
C,12348,12348
V,1037,12348
V,1009,12348
V,1017,12348
C,12349,12349
V,1008,12349
V,1034,12349
C,12350,12350
V,1076,12350
V,1001,12350
V,1078,12350
C,12351,12351
V,1025,12351
C,12352,12352
V,1004,12352
C,12353,12353
V,1008,12353
V,1087,12353
V,1009,12353
V,1024,12353
V,1018,12353
C,12354,12354
V,1009,12354
V,1004,12354
C,12355,12355
V,1008,12355
V,1035,12355
V,1009,12355
V,1001,12355
V,1018,12355
C,12356,12356
V,1001,12356
C,12357,12357
V,1119,12357
V,1147,12357
V,1026,12357
V,1040,12357
V,1032,12357
V,1034,12357
V,1018,12357
C,12358,12358
V,1004,12358
V,1034,12358
C,12359,12359
V,1185,12359
V,1017,12359
V,1004,12359
V,1295,12359
V,1038,12359
V,1026,12359
V,1032,12359
V,1034,12359
V,1053,12359
V,1210,12359
C,12360,12360
V,1008,12360
V,1034,12360
C,12361,12361
V,1004,12361
C,12362,12362
V,1025,12362
V,1046,12362
V,1004,12362
V,1034,12362
C,12363,12363
V,1295,12363
V,1002,12363
V,1034,12363
C,12364,12364
V,1001,12364
V,1003,12364
C,12365,12365
V,1008,12365
V,1009,12365
V,1123,12365
V,1007,12365
V,1004,12365
V,1034,12365
C,12366,12366
V,1037,12366
V,1009,12366
V,1007,12366
V,1017,12366
C,12367,12367
V,1058,12367
C,12368,12368
V,1036,12368
V,1008,12368
V,1087,12368
C,12369,12369
V,1004,12369
C,12370,12370
V,1009,12370
V,1001,12370
V,1003,12370
V,1018,12370
C,12371,12371
V,1174,12371
V,1008,12371
V,1037,12371
V,1054,12371
V,1009,12371
V,1003,12371
V,1034,12371
V,1018,12371
C,12372,12372
V,1034,12372
C,12373,12373
V,1034,12373
C,12374,12374
V,1008,12374
V,1037,12374
V,1009,12374
C,12375,12375
V,1034,12375
C,12376,12376
V,1036,12376
V,1040,12376
V,1031,12376
V,1004,12376
C,12377,12377
V,1008,12377
V,1015,12377
V,1017,12377
V,1060,12377
V,1052,12377
C,12378,12378
V,1008,12378
V,1034,12378
V,1018,12378
C,12379,12379
V,1034,12379
C,12380,12380
V,1053,12380
V,1034,12380
C,12381,12381
V,1004,12381
V,1002,12381
C,12382,12382
V,1008,12382
V,1034,12382
C,12383,12383
V,1008,12383
C,12384,12384
V,1003,12384
V,1034,12384
V,1004,12384
V,1018,12384
C,12385,12385
V,1008,12385
V,1035,12385
V,1018,12385
C,12386,12386
V,1008,12386
V,1026,12386
V,1041,12386
V,1034,12386
C,12387,12387
V,1004,12387
C,12388,12388
V,1035,12388
V,1008,12388
V,1009,12388
V,1018,12388
V,1002,12388
C,12389,12389
V,1037,12389
V,1009,12389
V,1017,12389
C,12390,12390
V,1037,12390
V,1009,12390
V,1295,12390
C,12391,12391
V,1008,12391
V,1032,12391
C,12392,12392
V,1025,12392
V,1087,12392
V,1009,12392
V,1026,12392
V,1017,12392
V,1039,12392
V,1041,12392
C,12393,12393
V,1119,12393
V,1058,12393
V,1099,12393
V,1017,12393
V,1032,12393
V,1203,12393
V,1002,12393
C,12394,12394
V,1204,12394
V,1017,12394
C,12395,12395
V,1124,12395
V,1003,12395
V,1001,12395
V,1211,12395
C,12396,12396
V,1008,12396
V,1009,12396
C,12397,12397
V,1183,12397
V,1009,12397
C,12398,12398
V,1004,12398
C,12399,12399
V,1035,12399
V,1001,12399
V,1018,12399
C,12400,12400
V,1000,12400
V,1089,12400
V,1040,12400
V,1096,12400
V,1014,12400
C,12401,12401
V,1008,12401
V,1034,12401
C,12402,12402
V,1017,12402
V,1004,12402
C,12403,12403
V,1008,12403
V,1009,12403
C,12404,12404
V,1008,12404
V,1009,12404
V,1060,12404
V,1017,12404
V,1052,12404
V,1018,12404
C,12405,12405
V,1053,12405
C,12406,12406
V,1018,12406
C,12407,12407
V,1008,12407
V,1034,12407
V,1018,12407
C,12408,12408
V,1004,12408
C,12409,12409
V,1001,12409
V,1004,12409
C,12410,12410
V,1004,12410
C,12411,12411
V,1131,12411
V,1039,12411
V,1002,12411
V,1018,12411
C,12412,12412
V,1004,12412
V,1002,12412
V,1033,12412
C,12413,12413
V,1008,12413
V,1060,12413
C,12414,12414
V,1001,12414
C,12415,12415
V,1000,12415
V,1077,12415
V,1040,12415
V,1014,12415
C,12416,12416
V,1008,12416
C,12417,12417
V,1032,12417
C,12418,12418
V,1030,12418
V,1017,12418
C,12419,12419
V,1008,12419
V,1034,12419
V,1004,12419
C,12420,12420
V,1008,12420
C,12421,12421
V,1008,12421
V,1030,12421
V,1212,12421
V,1027,12421
V,1039,12421
V,1070,12421
V,1041,12421
V,1024,12421
V,1043,12421
V,1034,12421
V,1018,12421
C,12422,12422
V,1172,12422
C,12423,12423
V,1073,12423
C,12424,12424
V,1008,12424
V,1051,12424
V,1055,12424
V,1017,12424
V,1018,12424
C,12425,12425
V,1009,12425
V,1017,12425
V,1001,12425
V,1018,12425
V,1034,12425
V,1074,12425
C,12426,12426
V,1125,12426
V,1017,12426
V,1067,12426
V,1018,12426
C,12427,12427
V,1008,12427
V,1038,12427
V,1026,12427
C,12428,12428
V,1020,12428
V,1065,12428
V,1009,12428
V,1024,12428
C,12429,12429
V,1035,12429
V,1049,12429
V,1003,12429
V,1001,12429
V,1018,12429
C,12430,12430
V,1008,12430
V,1009,12430
V,1034,12430
C,12431,12431
V,1025,12431
V,1022,12431
V,1008,12431
V,1038,12431
V,1125,12431
V,1026,12431
V,1041,12431
V,1034,12431
C,12432,12432
V,1146,12432
V,1046,12432
V,1039,12432
V,1004,12432
V,1034,12432
V,1018,12432
C,12433,12433
V,1054,12433
C,12434,12434
V,1295,12434
V,1018,12434
C,12435,12435
V,1007,12435
C,12436,12436
V,1034,12436
C,12437,12437
V,1022,12437
V,1076,12437
V,1004,12437
V,1018,12437
V,1008,12437
V,1009,12437
V,1026,12437
V,1003,12437
V,1001,12437
V,1002,12437
C,12438,12438
V,1018,12438
C,12439,12439
V,1030,12439
V,1037,12439
V,1017,12439
C,12440,12440
V,1008,12440
V,1010,12440
V,1022,12440
V,1059,12440
V,1034,12440
C,12441,12441
V,1146,12441
V,1023,12441
V,1076,12441
V,1003,12441
V,1004,12441
V,1018,12441
C,12442,12442
V,1008,12442
V,1009,12442
V,1004,12442
C,12443,12443
V,1008,12443
V,1003,12443
V,1018,12443
C,12444,12444
V,1026,12444
V,1041,12444
C,12445,12445
V,1004,12445
C,12446,12446
V,1008,12446
V,1036,12446
V,1001,12446
C,12447,12447
V,1108,12447
V,1099,12447
V,1017,12447
V,1001,12447
V,1004,12447
C,12448,12448
V,1070,12448
V,1040,12448
C,12449,12449
V,1008,12449
V,1034,12449
C,12450,12450
V,1010,12450
V,1008,12450
V,1064,12450
V,1038,12450
V,1026,12450
C,12451,12451
V,1076,12451
V,1001,12451
C,12452,12452
V,1008,12452
V,1027,12452
C,12453,12453
V,1004,12453
C,12454,12454
V,1008,12454
V,1034,12454
C,12455,12455
V,1034,12455
V,1018,12455
C,12456,12456
V,1007,12456
C,12457,12457
V,1032,12457
C,12458,12458
V,1020,12458
V,1004,12458
C,12459,12459
V,1008,12459
V,1034,12459
C,12460,12460
V,1020,12460
V,1058,12460
V,1018,12460
V,1004,12460
V,1021,12460
V,1008,12460
V,1093,12460
V,1003,12460
V,1001,12460
C,12461,12461
V,1069,12461
V,1017,12461
V,1004,12461
V,1018,12461
V,1008,12461
V,1030,12461
V,1037,12461
V,1295,12461
V,1009,12461
V,1096,12461
V,1001,12461
V,1034,12461
C,12462,12462
V,1084,12462
V,1148,12462
V,1168,12462
V,1017,12462
V,1004,12462
V,1018,12462
V,1036,12462
V,1035,12462
V,1037,12462
V,1009,12462
V,1001,12462
V,1003,12462
C,12463,12463
V,1075,12463
C,12464,12464
V,1035,12464
V,1001,12464
V,1018,12464
V,1002,12464
C,12465,12465
V,1009,12465
C,12466,12466
V,1026,12466
C,12467,12467
V,1008,12467
V,1065,12467
C,12468,12468
V,1008,12468
V,1032,12468
C,12469,12469
V,1032,12469
C,12470,12470
V,1008,12470
V,1017,12470
V,1034,12470
V,1004,12470
C,12471,12471
V,1008,12471
C,12472,12472
V,1213,12472
C,12473,12473
V,1004,12473
C,12474,12474
V,1030,12474
V,1003,12474
V,1004,12474
V,1018,12474
C,12475,12475
V,1054,12475
V,1017,12475
C,12476,12476
V,1118,12476
V,1162,12476
V,1017,12476
V,1150,12476
V,1018,12476
C,12477,12477
V,1036,12477
V,1065,12477
V,1017,12477
V,1026,12477
V,1004,12477
V,1053,12477
C,12478,12478
V,1034,12478
C,12479,12479
V,1010,12479
V,1017,12479
C,12480,12480
V,1008,12480
V,1034,12480
C,12481,12481
V,1009,12481
V,1017,12481
V,1076,12481
V,1067,12481
V,1074,12481
C,12482,12482
V,1008,12482
V,1017,12482
V,1034,12482
C,12483,12483
V,1008,12483
V,1035,12483
V,1037,12483
V,1009,12483
V,1018,12483
V,1034,12483
C,12484,12484
V,1000,12484
V,1032,12484
V,1034,12484
C,12485,12485
V,1000,12485
V,1008,12485
V,1058,12485
V,1017,12485
V,1014,12485
C,12486,12486
V,1008,12486
V,1020,12486
V,1001,12486
V,1018,12486
C,12487,12487
V,1008,12487
V,1052,12487
V,1018,12487
C,12488,12488
V,1058,12488
C,12489,12489
V,1008,12489
V,1070,12489
C,12490,12490
V,1003,12490
V,1004,12490
C,12491,12491
V,1058,12491
V,1017,12491
V,1177,12491
V,1001,12491
V,1004,12491
C,12492,12492
V,1002,12492
C,12493,12493
V,1035,12493
V,1037,12493
V,1017,12493
C,12494,12494
V,1001,12494
V,1003,12494
C,12495,12495
V,1008,12495
V,1077,12495
V,1001,12495
V,1014,12495
C,12496,12496
V,1010,12496
V,1017,12496
V,1042,12496
C,12497,12497
V,1004,12497
C,12498,12498
V,1032,12498
C,12499,12499
V,1008,12499
V,1061,12499
C,12500,12500
V,1034,12500
C,12501,12501
V,1295,12501
V,1018,12501
C,12502,12502
V,1004,12502
C,12503,12503
V,1008,12503
V,1034,12503
C,12504,12504
V,1008,12504
V,1123,12504
V,1007,12504
C,12505,12505
V,1058,12505
V,1026,12505
V,1042,12505
C,12506,12506
V,1183,12506
C,12507,12507
V,1008,12507
V,1035,12507
V,1009,12507
V,1018,12507
C,12508,12508
V,1073,12508
C,12509,12509
V,1004,12509
C,12510,12510
V,1025,12510
V,1036,12510
V,1008,12510
V,1040,12510
C,12511,12511
V,1054,12511
C,12512,12512
V,1025,12512
V,1148,12512
V,1067,12512
V,1008,12512
V,1009,12512
V,1026,12512
V,1032,12512
V,1002,12512
V,1034,12512
V,1048,12512
C,12513,12513
V,1010,12513
V,1081,12513
V,1082,12513
V,1020,12513
V,1041,12513
V,1018,12513
V,1072,12513
C,12514,12514
V,1018,12514
V,1004,12514
V,1035,12514
V,1008,12514
V,1009,12514
V,1052,12514
V,1003,12514
V,1105,12514
C,12515,12515
V,1113,12515
V,1124,12515
V,1214,12515
C,12516,12516
V,1008,12516
V,1025,12516
V,1026,12516
V,1032,12516
V,1034,12516
C,12517,12517
V,1295,12517
C,12518,12518
V,1008,12518
V,1037,12518
V,1009,12518
V,1031,12518
V,1052,12518
V,1004,12518
C,12519,12519
V,1008,12519
V,1034,12519
C,12520,12520
V,1039,12520
C,12521,12521
V,1040,12521
V,1001,12521
V,1004,12521
C,12522,12522
V,1024,12522
V,1004,12522
C,12523,12523
V,1065,12523
V,1026,12523
V,1160,12523
V,1001,12523
V,1053,12523
V,1004,12523
V,1021,12523
C,12524,12524
V,1023,12524
V,1004,12524
V,1091,12524
C,12525,12525
V,1136,12525
V,1017,12525
V,1067,12525
C,12526,12526
V,1003,12526
C,12527,12527
V,1123,12527
C,12528,12528
V,1084,12528
V,1008,12528
V,1026,12528
V,1041,12528
V,1034,12528
C,12529,12529
V,1008,12529
V,1009,12529
C,12530,12530
V,1090,12530
V,1018,12530
C,12531,12531
V,1008,12531
V,1056,12531
V,1032,12531
V,1034,12531
C,12532,12532
V,1034,12532
C,12533,12533
V,1016,12533
V,1051,12533
V,1154,12533
V,1057,12533
V,1071,12533
V,1008,12533
V,1009,12533
V,1052,12533
V,1043,12533
C,12534,12534
V,1008,12534
V,1017,12534
V,1052,12534
V,1034,12534
V,1057,12534
C,12535,12535
V,1004,12535
C,12536,12536
V,1004,12536
C,12537,12537
V,1119,12537
V,1059,12537
V,1000,12537
V,1003,12537
V,1001,12537
V,1034,12537
V,1002,12537
V,1167,12537
C,12538,12538
V,1004,12538
C,12539,12539
V,1035,12539
V,1045,12539
V,1049,12539
V,1001,12539
V,1003,12539
V,1018,12539
V,1034,12539
C,12540,12540
V,1119,12540
V,1147,12540
C,12541,12541
V,1038,12541
V,1026,12541
V,1041,12541
C,12542,12542
V,1007,12542
V,1073,12542
C,12543,12543
V,1008,12543
V,1035,12543
V,1009,12543
V,1018,12543
C,12544,12544
V,1133,12544
V,1049,12544
V,1067,12544
V,1018,12544
C,12545,12545
V,1032,12545
V,1004,12545
C,12546,12546
V,1008,12546
V,1009,12546
C,12547,12547
V,1004,12547
C,12548,12548
V,1034,12548
V,1018,12548
V,1004,12548
C,12549,12549
V,1026,12549
V,1053,12549
V,1021,12549
C,12550,12550
V,1008,12550
V,1034,12550
C,12551,12551
V,1039,12551
C,12552,12552
V,1130,12552
V,1027,12552
C,12553,12553
V,1008,12553
V,1034,12553
C,12554,12554
V,1008,12554
V,1003,12554
V,1034,12554
V,1004,12554
C,12555,12555
V,1026,12555
C,12556,12556
V,1295,12556
V,1018,12556
C,12557,12557
V,1124,12557
C,12558,12558
V,1190,12558
C,12559,12559
V,1040,12559
C,12560,12560
V,1008,12560
V,1034,12560
C,12561,12561
V,1040,12561
C,12562,12562
V,1025,12562
V,1026,12562
C,12563,12563
V,1018,12563
V,1167,12563
C,12564,12564
V,1008,12564
V,1055,12564
V,1009,12564
V,1018,12564
C,12565,12565
V,1004,12565
C,12566,12566
V,1020,12566
V,1010,12566
V,1008,12566
V,1093,12566
V,1011,12566
V,1295,12566
V,1012,12566
V,1034,12566
C,12567,12567
V,1008,12567
V,1034,12567
C,12568,12568
V,1052,12568
C,12569,12569
V,1017,12569
V,1079,12569
C,12570,12570
V,1131,12570
C,12571,12571
V,1000,12571
V,1008,12571
V,1031,12571
V,1040,12571
V,1060,12571
V,1052,12571
V,1070,12571
V,1034,12571
V,1014,12571
V,1057,12571
C,12572,12572
V,1027,12572
V,1041,12572
V,1004,12572
C,12573,12573
V,1004,12573
V,1034,12573
C,12574,12574
V,1010,12574
V,1026,12574
V,1034,12574
V,1053,12574
C,12575,12575
V,1029,12575
C,12576,12576
V,1078,12576
V,1018,12576
V,1004,12576
V,1067,12576
V,1008,12576
V,1030,12576
V,1052,12576
V,1003,12576
V,1043,12576
V,1028,12576
C,12577,12577
V,1020,12577
V,1001,12577
V,1003,12577
V,1215,12577
V,1004,12577
C,12578,12578
V,1037,12578
V,1009,12578
V,1017,12578
C,12579,12579
V,1008,12579
V,1027,12579
V,1020,12579
V,1125,12579
V,1068,12579
V,1034,12579
V,1072,12579
C,12580,12580
V,1008,12580
V,1003,12580
V,1004,12580
V,1034,12580
C,12581,12581
V,1008,12581
V,1034,12581
C,12582,12582
V,1008,12582
V,1056,12582
V,1032,12582
V,1034,12582
V,1002,12582
C,12583,12583
V,1146,12583
V,1058,12583
V,1076,12583
V,1102,12583
V,1017,12583
V,1018,12583
V,1000,12583
V,1008,12583
V,1136,12583
V,1037,12583
V,1009,12583
V,1040,12583
V,1031,12583
V,1003,12583
C,12584,12584
V,1008,12584
V,1034,12584
C,12585,12585
V,1036,12585
V,1040,12585
C,12586,12586
V,1171,12586
V,1017,12586
C,12587,12587
V,1009,12587
V,1034,12587
C,12588,12588
V,1032,12588
C,12589,12589
V,1008,12589
V,1034,12589
C,12590,12590
V,1108,12590
V,1124,12590
V,1017,12590
V,1018,12590
V,1004,12590
V,1169,12590
V,1154,12590
V,1027,12590
V,1034,12590
C,12591,12591
V,1034,12591
C,12592,12592
V,1008,12592
V,1009,12592
V,1053,12592
C,12593,12593
V,1008,12593
V,1065,12593
V,1053,12593
V,1034,12593
C,12594,12594
V,1001,12594
V,1003,12594
V,1018,12594
C,12595,12595
V,1025,12595
C,12596,12596
V,1025,12596
V,1058,12596
V,1049,12596
V,1004,12596
V,1018,12596
V,1046,12596
V,1026,12596
V,1003,12596
V,1001,12596
V,1034,12596
C,12597,12597
V,1119,12597
V,1089,12597
V,1137,12597
V,1017,12597
V,1040,12597
V,1088,12597
C,12598,12598
V,1030,12598
V,1003,12598
V,1001,12598
V,1043,12598
C,12599,12599
V,1188,12599
V,1183,12599
V,1039,12599
V,1031,12599
V,1059,12599
V,1004,12599
C,12600,12600
V,1009,12600
V,1017,12600
V,1004,12600
C,12601,12601
V,1008,12601
V,1034,12601
C,12602,12602
V,1036,12602
V,1008,12602
V,1295,12602
V,1058,12602
V,1055,12602
V,1017,12602
V,1031,12602
V,1040,12602
V,1052,12602
C,12603,12603
V,1008,12603
C,12604,12604
V,1008,12604
V,1034,12604
C,12605,12605
V,1119,12605
V,1147,12605
C,12606,12606
V,1017,12606
V,1032,12606
C,12607,12607
V,1035,12607
V,1009,12607
V,1001,12607
V,1004,12607
V,1034,12607
C,12608,12608
V,1165,12608
C,12609,12609
V,1080,12609
C,12610,12610
V,1008,12610
V,1017,12610
V,1034,12610
C,12611,12611
V,1001,12611
V,1004,12611
C,12612,12612
V,1017,12612
V,1001,12612
V,1019,12612
C,12613,12613
V,1004,12613
C,12614,12614
V,1010,12614
V,1020,12614
C,12615,12615
V,1017,12615
C,12616,12616
V,1036,12616
V,1008,12616
V,1034,12616
C,12617,12617
V,1030,12617
V,1017,12617
C,12618,12618
V,1081,12618
V,1037,12618
V,1009,12618
V,1076,12618
V,1003,12618
V,1074,12618
C,12619,12619
V,1032,12619
V,1034,12619
C,12620,12620
V,1008,12620
V,1016,12620
V,1040,12620
V,1018,12620
C,12621,12621
V,1035,12621
V,1001,12621
V,1018,12621
C,12622,12622
V,1008,12622
V,1016,12622
V,1057,12622
C,12623,12623
V,1061,12623
C,12624,12624
V,1008,12624
V,1017,12624
V,1034,12624
C,12625,12625
V,1069,12625
V,1076,12625
V,1003,12625
V,1018,12625
C,12626,12626
V,1034,12626
C,12627,12627
V,1020,12627
V,1024,12627
V,1021,12627
V,1072,12627
C,12628,12628
V,1140,12628
C,12629,12629
V,1004,12629
C,12630,12630
V,1017,12630
V,1004,12630
V,1169,12630
C,12631,12631
V,1123,12631
C,12632,12632
V,1034,12632
C,12633,12633
V,1090,12633
V,1114,12633
V,1001,12633
C,12634,12634
V,1119,12634
V,1037,12634
V,1009,12634
V,1017,12634
C,12635,12635
V,1064,12635
V,1081,12635
V,1026,12635
V,1017,12635
V,1004,12635
V,1034,12635
C,12636,12636
V,1035,12636
V,1037,12636
V,1009,12636
V,1017,12636
V,1018,12636
C,12637,12637
V,1034,12637
C,12638,12638
V,1004,12638
V,1091,12638
C,12639,12639
V,1008,12639
V,1069,12639
V,1009,12639
V,1017,12639
V,1032,12639
C,12640,12640
V,1017,12640
C,12641,12641
V,1130,12641
V,1017,12641
V,1076,12641
V,1018,12641
V,1074,12641
V,1008,12641
V,1030,12641
V,1295,12641
V,1009,12641
V,1040,12641
V,1001,12641
V,1034,12641
C,12642,12642
V,1025,12642
C,12643,12643
V,1004,12643
C,12644,12644
V,1008,12644
V,1035,12644
V,1003,12644
V,1018,12644
C,12645,12645
V,1006,12645
V,1004,12645
V,1034,12645
C,12646,12646
V,1008,12646
V,1060,12646
V,1052,12646
V,1018,12646
C,12647,12647
V,1004,12647
V,1034,12647
C,12648,12648
V,1036,12648
V,1008,12648
V,1134,12648
V,1034,12648
C,12649,12649
V,1009,12649
V,1004,12649
C,12650,12650
V,1008,12650
V,1030,12650
V,1087,12650
V,1004,12650
C,12651,12651
V,1008,12651
V,1034,12651
C,12652,12652
V,1044,12652
C,12653,12653
V,1008,12653
V,1034,12653
C,12654,12654
V,1130,12654
V,1030,12654
V,1295,12654
V,1018,12654
C,12655,12655
V,1008,12655
V,1130,12655
V,1027,12655
V,1034,12655
C,12656,12656
V,1008,12656
V,1009,12656
C,12657,12657
V,1208,12657
V,1052,12657
V,1043,12657
C,12658,12658
V,1027,12658
V,1026,12658
V,1004,12658
C,12659,12659
V,1008,12659
V,1034,12659
C,12660,12660
V,1205,12660
V,1001,12660
V,1003,12660
V,1018,12660
V,1004,12660
C,12661,12661
V,1034,12661
V,1018,12661
C,12662,12662
V,1025,12662
V,1295,12662
C,12663,12663
V,1008,12663
V,1009,12663
C,12664,12664
V,1001,12664
V,1003,12664
V,1004,12664
C,12665,12665
V,1025,12665
V,1026,12665
C,12666,12666
V,1008,12666
V,1216,12666
V,1040,12666
V,1007,12666
V,1032,12666
V,1034,12666
V,1004,12666
C,12667,12667
V,1001,12667
V,1018,12667
C,12668,12668
V,1026,12668
C,12669,12669
V,1004,12669
C,12670,12670
V,1041,12670
V,1034,12670
C,12671,12671
V,1008,12671
V,1025,12671
V,1070,12671
V,1034,12671
C,12672,12672
V,1017,12672
V,1001,12672
V,1004,12672
C,12673,12673
V,1030,12673
V,1009,12673
V,1096,12673
V,1004,12673
V,1074,12673
C,12674,12674
V,1000,12674
V,1001,12674
V,1003,12674
V,1004,12674
C,12675,12675
V,1217,12675
C,12676,12676
V,1004,12676
V,1034,12676
C,12677,12677
V,1009,12677
C,12678,12678
V,1008,12678
V,1035,12678
V,1037,12678
V,1009,12678
V,1003,12678
V,1018,12678
V,1004,12678
C,12679,12679
V,1035,12679
V,1037,12679
V,1009,12679
V,1017,12679
V,1003,12679
V,1001,12679
V,1018,12679
C,12680,12680
V,1017,12680
V,1001,12680
V,1003,12680
V,1034,12680
V,1004,12680
C,12681,12681
V,1032,12681
C,12682,12682
V,1008,12682
V,1119,12682
V,1009,12682
V,1001,12682
V,1034,12682
C,12683,12683
V,1034,12683
V,1018,12683
C,12684,12684
V,1008,12684
V,1016,12684
V,1051,12684
V,1009,12684
V,1052,12684
V,1034,12684
V,1057,12684
C,12685,12685
V,1008,12685
V,1127,12685
V,1009,12685
V,1018,12685
V,1034,12685
C,12686,12686
V,1001,12686
C,12687,12687
V,1034,12687
V,1004,12687
C,12688,12688
V,1087,12688
C,12689,12689
V,1008,12689
V,1045,12689
C,12690,12690
V,1008,12690
V,1058,12690
V,1100,12690
V,1017,12690
V,1034,12690
V,1018,12690
C,12691,12691
V,1125,12691
V,1026,12691
V,1017,12691
V,1067,12691
C,12692,12692
V,1025,12692
C,12693,12693
V,1040,12693
C,12694,12694
V,1008,12694
V,1020,12694
V,1295,12694
V,1001,12694
V,1004,12694
C,12695,12695
V,1026,12695
C,12696,12696
V,1008,12696
V,1034,12696
C,12697,12697
V,1009,12697
V,1004,12697
C,12698,12698
V,1009,12698
C,12699,12699
V,1007,12699
C,12700,12700
V,1000,12700
V,1168,12700
V,1001,12700
C,12701,12701
V,1079,12701
C,12702,12702
V,1008,12702
V,1112,12702
V,1034,12702
V,1018,12702
C,12703,12703
V,1035,12703
V,1003,12703
V,1004,12703
V,1018,12703
C,12704,12704
V,1072,12704
C,12705,12705
V,1056,12705
V,1032,12705
C,12706,12706
V,1008,12706
V,1034,12706
C,12707,12707
V,1008,12707
C,12708,12708
V,1008,12708
V,1119,12708
V,1037,12708
V,1009,12708
C,12709,12709
V,1026,12709
C,12710,12710
V,1069,12710
V,1003,12710
V,1004,12710
C,12711,12711
V,1001,12711
V,1004,12711
C,12712,12712
V,1004,12712
V,1034,12712
C,12713,12713
V,1146,12713
V,1008,12713
V,1034,12713
C,12714,12714
V,1183,12714
V,1218,12714
V,1017,12714
V,1001,12714
V,1003,12714
V,1014,12714
V,1004,12714
V,1018,12714
C,12715,12715
V,1008,12715
V,1034,12715
C,12716,12716
V,1034,12716
C,12717,12717
V,1008,12717
V,1017,12717
V,1018,12717
C,12718,12718
V,1025,12718
V,1026,12718
C,12719,12719
V,1208,12719
C,12720,12720
V,1008,12720
V,1034,12720
V,1004,12720
C,12721,12721
V,1008,12721
V,1034,12721
C,12722,12722
V,1026,12722
V,1041,12722
C,12723,12723
V,1025,12723
V,1026,12723
V,1066,12723
V,1041,12723
C,12724,12724
V,1017,12724
V,1004,12724
V,1034,12724
C,12725,12725
V,1023,12725
C,12726,12726
V,1008,12726
V,1009,12726
V,1054,12726
V,1039,12726
V,1017,12726
V,1134,12726
V,1034,12726
C,12727,12727
V,1183,12727
C,12728,12728
V,1004,12728
C,12729,12729
V,1034,12729
C,12730,12730
V,1008,12730
V,1009,12730
V,1017,12730
V,1004,12730
C,12731,12731
V,1035,12731
V,1009,12731
V,1003,12731
V,1018,12731
C,12732,12732
V,1064,12732
V,1051,12732
V,1017,12732
V,1070,12732
V,1004,12732
V,1008,12732
V,1046,12732
V,1026,12732
V,1061,12732
V,1032,12732
V,1034,12732
C,12733,12733
V,1034,12733
C,12734,12734
V,1008,12734
V,1017,12734
V,1034,12734
C,12735,12735
V,1034,12735
C,12736,12736
V,1046,12736
V,1017,12736
V,1004,12736
V,1034,12736
C,12737,12737
V,1010,12737
C,12738,12738
V,1008,12738
V,1052,12738
V,1002,12738
V,1018,12738
C,12739,12739
V,1004,12739
C,12740,12740
V,1000,12740
V,1007,12740
V,1001,12740
V,1034,12740
V,1018,12740
C,12741,12741
V,1008,12741
V,1035,12741
V,1188,12741
V,1003,12741
V,1018,12741
C,12742,12742
V,1035,12742
V,1076,12742
V,1001,12742
V,1018,12742
V,1074,12742
C,12743,12743
V,1001,12743
V,1004,12743
C,12744,12744
V,1034,12744
C,12745,12745
V,1073,12745
V,1032,12745
C,12746,12746
V,1064,12746
V,1049,12746
V,1137,12746
V,1059,12746
V,1004,12746
V,1219,12746
V,1095,12746
V,1009,12746
V,1055,12746
V,1052,12746
V,1040,12746
V,1026,12746
V,1003,12746
V,1075,12746
C,12747,12747
V,1009,12747
V,1001,12747
V,1003,12747
V,1004,12747
V,1044,12747
C,12748,12748
V,1008,12748
V,1035,12748
V,1123,12748
V,1009,12748
C,12749,12749
V,1008,12749
V,1034,12749
